wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q107026781,Mr. Rajendra Prasad Shrestha,Rajendra Prasad Shrestha,male,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747487,Minister of Federal Affairs and General Administration,2021-10-08,Q107026781-4D8D1F7C-A7DD-444A-BD90-1E70F86B8D51
Q112154523,Mr. Govinda Prasad Sharma (Koirala),Govinda Bandi,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-05-28,Q109747502,"Minister of Law, Justice and Parliamentary Affairs",2022-04-07,Q112154523-CE2B3689-5DB2-41FA-8E64-1D4038B1F3B0
Q112912916,Mr. Pradip Yadav,Pradip Yadav,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-07-05,Q109747517,Minister of Forests and Environment,2022-07-04,Q112912916-89131FCC-B5DC-475E-8AE6-8EA6BFE4F322
Q112912989,Mr. Mrigendra Kumar singh Yadav,Mrigendra Kumar Singh Yadav,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-07-05,Q109747508,Minister of Agriculture and Livestock Development,2022-07-04,Q112912989-4B1BC0EC-7012-4995-8C4E-545EB1B9100D
Q13181537,Dr. Narayan Khadka,Narayan Khadka,male,1949-03-20,11,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747497,Minister of Foreign Affairs,2021-09-22,Q13181537-7D924E7E-555A-4A47-AD6D-B6DD6423EC0C
Q13183947,Mr. Bal Krishna Khand,Bal Krishna Khand,male,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747480,Minister of Home Affairs,2021-07-13,Q13183947-192F1FF4-10B6-4F0D-9FD4-608CC9657B63
Q19670829,Mr. Umesh Shrestha,Umesh Shrestha,male,1968-01-01,9,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747523,State Minister: Office of the Prime Minister and council of Ministers,2021-10-08,Q19670829-EA55B17D-5306-4AF8-A0D5-B241C12AF702
Q29452998,Mr. Jeevan Rram Shrestha,Jeevan Ram Shrestha,male,1965-12-30,11,https://www.opmcm.gov.np/en/cabinet/,2022-06-28,Q109747500,"Minister of Culture, Tourism and Civil Aviation",2022-06-05,Q29452998-833301CE-32C2-46FD-9752-BAE85ECB2F20
Q30300972,Mr. Gyanendra Bahadur Karki,Gyanendra Bahadur Karki,male,1957-02-22,11,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747482,Minister of Communications and Information Technology,2021-10-08,Q30300972-25E2FFDF-1AE1-4171-8887-53F036F6AB2C
Q3161833,Mr. Janardan Sharma,Janardhan Sharma,male,1963-04-25,11,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747492,Minister of Finance,2021-07-13,Q3161833-166F2C57-FCAB-4D5E-A686-351C60548AE8
Q3361809,Ms. Pampha Bhusal,Pampha Bhusal,female,1953-01-01,7,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747483,"Minister of Energy, Water Resources and Irrigation",2021-07-13,Q3361809-CF6A8E76-3A62-4FC3-B4C1-54ED7A417691
Q470903,Mr. Sher Bahadur Deuba,Sher Bahadur Deuba,male,1946-06-13,11,https://www.opmcm.gov.np/en/cabinet/,2022-05-28,Q109747493,Minister of Defence,2021-12-21,Q470903-5B1E3527-F52B-4757-951B-42C7BFECF91B
Q470903,Mr. Sher Bahadur Deuba,Sher Bahadur Deuba,male,1946-06-13,11,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q30100626,Prime Minister,2021-07-13,Q470903-906d4832-4e2d-e592-1ab5-e62d429386de
Q5276755,Mr. Dilendra Prasad Badu,Dilendra Prasad Badu,male,1954-01-09,11,https://www.opmcm.gov.np/en/cabinet/,2022-05-28,Q109747476,"Minister of Industry, Commerce and Supplies",2022-04-07,Q5276755-51fe5c48-41b2-b297-8ca4-6958fec60918
Q59726513,Mr. Devendra Paudel,Devendra Paudel,male,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747504,"Minister of Education, Science and Technology",2021-10-08,Q59726513-73F0AF94-A391-4221-A05A-E584D3B109BC
Q60544995,Mr. Bhawani Prasad Khapung,Bhawani Prasad Khapung,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-06-28,Q109747489,Minister of Health and Population,2022-06-05,Q60544995-64172FEE-83FC-4BE0-BEC8-6C9105076C3B
Q66391512,Ms. Bodhmaya Kumari Yadav,Bodhmaya Kumari Yadav,female,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747527,"State Minister: Education, Science and Technology",2021-10-08,Q66391512-B5443D95-17DC-4B0A-93D9-DCC28E02DD81
Q66498830,Mr. Hira Chandra KC,Hira Chandra KC,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-06-28,Q109747524,State Minister: Health and Population,2022-06-05,Q66498830-077325B7-1BF7-4507-897C-7CE391AE585A
Q66909846,Mr. Maheshwar Jung Gahatraj (Aathak),Maheshwar Jung Gahatraj,male,1971-01-01,9,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747521,Minister of Youth and Sports,2021-10-08,Q66909846-6FD75ABB-A6AB-4DCF-9E5A-1346939A3F13
Q66968297,Ms. Metmani Chaudhary,Metmani Chaudhary,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-06-28,Q109747515,Minister of Urban Development,2022-06-05,Q66968297-20F4F490-134F-4C32-84B7-501AC759C958
Q6891933,Ms. Mohammad Ishtiaq Rayi,Mohammad Estiyak Rai,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-07-06,Q109747499,Minister of Physical Infrastructure and Transport,2022-07-04,Q6891933-3FFD28B8-4DDA-4772-BBAC-81AD1DA56A8F
Q7490561,Ms. Shashi Shrestha,Shashi Shrestha,female,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747513,"Minister of Land Management, Cooperatives and Poverty Alleviation",2021-10-08,Q7490561-921DF012-BEDB-4ABC-9FEE-064934C35157
Q7494613,Mr. Sher Bahadur Kunwor,Sher Bahadur Kunwor,male,,,https://www.opmcm.gov.np/en/cabinet/,2022-06-28,Q109747520,"Minister of Labor, Employment and Social Security",2022-06-05,Q7494613-D47F8BD6-A947-4F74-8EA2-22C61F2E1094
Q7881016,Mr. Umakanta Chaudhari,Uma Kanta Chaudhari,male,,,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747495,Minister of Water Supply,2021-10-08,Q7881016-5CAF41C7-26DC-4417-8148-55820EE8311C
Q99234998,Ms. Uma Regmi,Uma Regmi,female,1954-07-15,11,https://www.opmcm.gov.np/en/cabinet/,2021-11-26,Q109747511,"Minister of Women, Children and Senior Citizens",2021-10-08,Q99234998-89306845-03BF-4C4A-B418-60244CD81C0C
